id_turn;start_time;end_time;name;gender;id_episode;id_show
6996;0.0;45.878;Herve_GARDETTE;male;57;26
6997;49.687;100.546;Herve_GARDETTE;male;57;26
6998;100.546;170.111;Jean-Claude_PAJAK;male;57;26
6999;170.111;233.709;Herve_GARDETTE;male;57;26
7000;233.709;275.359;Jacques_CHIRAC;male;57;26
7001;275.359;287.5;Herve_GARDETTE;male;57;26
7002;287.5;348.384;Jean-Francois_ACHILLI;male;57;26
7003;348.384;389.987;Herve_GARDETTE;male;57;26
7004;389.987;407.474;Valerie_CROVA;female;57;26
7005;407.474;428.044;Philippe_SHYLE;male;57;26
7006;428.044;445.379;Valerie_CROVA;female;57;26
7007;445.379;453.483;Jean-Christophe_BUISSOU;male;57;26
7008;455.073;470.521;Jean-Christophe_BUISSOU;male;57;26
7009;470.521;484.467;Valerie_CROVA;female;57;26
7010;484.467;495.528;Axel_URGIN;male;57;26
7011;495.528;506.681;Valerie_CROVA;female;57;26
7012;506.681;526.687;Herve_GARDETTE;male;57;26
7013;526.687;594.585;Marie_EVE;female;57;26
7014;594.585;616.557;Herve_GARDETTE;male;57;26
7015;616.557;620.214;Jean-Claude_PAJAK;male;57;26
7016;620.214;672.643;Herve_GARDETTE;male;57;26
7017;672.643;688.647;Veronique_REBEYROTTE;female;57;26
7018;690.775;720.068;Veronique_REBEYROTTE;female;57;26
7019;720.068;726.013;Jean-Louis_PY;male;57;26
7020;727.503;734.908;Jean-Louis_PY;male;57;26
7021;738.595;750.103;Jean-Louis_PY;male;57;26
7022;750.103;756.252;Veronique_REBEYROTTE;female;57;26
7023;756.252;822.584;Herve_GARDETTE;male;57;26
7024;822.584;882.679;Christophe_CHAMPIN;male;57;26
7025;882.679;909.93;Herve_GARDETTE;male;57;26
7026;914.672;916.11;Herve_GARDETTE;male;57;26
7027;916.11;929.968;Nicolas_DEMORAND;male;57;26
7028;929.968;1205.022;Alexandre_ADLER;male;57;26
7029;1205.627;1219.732;Alexandre_ADLER;male;57;26
